CreditCardID,CardType,CardNumber,ExpMonth,ExpYear,ModifiedDate
16760,Vista,1.11172E+13,1,2006,00:00.0
16762,Vista,1.11188E+13,12,2006,00:00.0
16763,ColonialVoice,7.77735E+13,6,2005,00:00.0
16764,Distinguish,5.55574E+13,10,2008,00:00.0
16765,SuperiorCard,3.33313E+13,10,2007,00:00.0
16766,Distinguish,5.55512E+13,6,2006,00:00.0
16768,Distinguish,5.5553E+13,1,2008,00:00.0
16769,Distinguish,5.55539E+13,10,2007,00:00.0
16770,ColonialVoice,7.77798E+13,12,2005,00:00.0
16771,ColonialVoice,7.77748E+13,10,2008,00:00.0
16772,Vista,1.11131E+13,8,2005,00:00.0
16773,SuperiorCard,3.33345E+13,8,2007,00:00.0
16774,Vista,1.11166E+13,10,2007,00:00.0
16775,Vista,1.11118E+13,5,2005,00:00.0
16776,ColonialVoice,7.77737E+13,11,2006,00:00.0
16777,Vista,1.11182E+13,3,2008,00:00.0
16778,ColonialVoice,7.77739E+13,9,2005,00:00.0
16779,SuperiorCard,3.33313E+13,9,2005,00:00.0
16780,ColonialVoice,7.7775E+13,8,2007,00:00.0
16781,ColonialVoice,7.77729E+13,7,2005,00:00.0
16782,ColonialVoice,7.77774E+13,9,2007,00:00.0
16783,Distinguish,5.55594E+13,4,2008,00:00.0
16784,Distinguish,5.55544E+13,11,2005,00:00.0
16785,ColonialVoice,7.77797E+13,3,2006,00:00.0
16786,SuperiorCard,3.33351E+13,12,2005,00:00.0
16787,ColonialVoice,7.77776E+13,12,2007,00:00.0
16788,Distinguish,5.55587E+13,1,2007,00:00.0
16789,Distinguish,5.55599E+13,6,2007,00:00.0
16790,SuperiorCard,3.33324E+13,11,2007,00:00.0
16791,SuperiorCard,3.33371E+13,10,2007,00:00.0
16792,Distinguish,5.55594E+13,8,2008,00:00.0
16793,SuperiorCard,3.33349E+13,10,2007,00:00.0
16794,ColonialVoice,7.77769E+13,5,2008,00:00.0
16795,SuperiorCard,3.33317E+13,2,2008,00:00.0
16796,ColonialVoice,7.77727E+13,3,2006,00:00.0
16797,ColonialVoice,7.77732E+13,12,2005,00:00.0
16798,SuperiorCard,3.33339E+13,10,2008,00:00.0
16799,Distinguish,5.55555E+13,3,2006,00:00.0
16800,Vista,1.11152E+13,11,2007,00:00.0
16801,Vista,1.11189E+13,3,2008,00:00.0
16802,Distinguish,5.55582E+13,12,2008,00:00.0
16803,Vista,1.11122E+13,2,2007,00:00.0
16804,Vista,1.11121E+13,6,2007,00:00.0
16805,Distinguish,5.55513E+13,9,2005,00:00.0
16806,SuperiorCard,3.33385E+13,5,2006,00:00.0
16807,SuperiorCard,3.33315E+13,7,2008,00:00.0
16808,Distinguish,5.5556E+13,11,2005,00:00.0
16809,ColonialVoice,7.77757E+13,5,2007,00:00.0
16810,Distinguish,5.55548E+13,10,2005,00:00.0
16811,ColonialVoice,7.77756E+13,11,2008,00:00.0
16813,ColonialVoice,7.77764E+13,7,2008,00:00.0
16814,Distinguish,5.55516E+13,6,2008,00:00.0
16816,Vista,1.11194E+13,5,2008,00:00.0
16817,Distinguish,5.55599E+13,1,2008,00:00.0
16818,Vista,1.11123E+13,6,2005,00:00.0
16819,Vista,1.11149E+13,12,2005,00:00.0
16820,SuperiorCard,3.33348E+13,6,2005,00:00.0
16821,ColonialVoice,7.77756E+13,2,2007,00:00.0
16822,SuperiorCard,3.33354E+13,1,2005,00:00.0
16823,ColonialVoice,7.77749E+13,11,2007,00:00.0
16824,SuperiorCard,3.33317E+13,9,2006,00:00.0
16825,ColonialVoice,7.77727E+13,8,2005,00:00.0
16826,ColonialVoice,7.77714E+13,11,2008,00:00.0
16827,ColonialVoice,7.77776E+13,1,2006,00:00.0
16828,ColonialVoice,7.77751E+13,12,2008,00:00.0
16829,Vista,1.11174E+13,12,2008,00:00.0
16830,ColonialVoice,7.77784E+13,1,2006,00:00.0
16831,ColonialVoice,7.77783E+13,8,2007,00:00.0
16832,SuperiorCard,3.33397E+13,3,2006,00:00.0
16833,Vista,1.11154E+13,9,2007,00:00.0
16834,Vista,1.11195E+13,3,2008,00:00.0
16835,SuperiorCard,3.33382E+13,4,2006,00:00.0
16836,Vista,1.11192E+13,6,2007,00:00.0
16837,ColonialVoice,7.77773E+13,6,2005,00:00.0
16838,Vista,1.112E+13,2,2005,00:00.0
16839,SuperiorCard,3.33387E+13,8,2008,00:00.0
16840,SuperiorCard,3.33334E+13,10,2008,00:00.0
16841,Distinguish,5.55555E+13,1,2005,00:00.0
16842,ColonialVoice,7.77766E+13,8,2006,00:00.0
16843,Distinguish,5.55529E+13,10,2008,00:00.0
16844,SuperiorCard,3.33375E+13,3,2008,00:00.0
16845,SuperiorCard,3.3332E+13,1,2007,00:00.0
16846,SuperiorCard,3.33343E+13,5,2005,00:00.0
16847,ColonialVoice,7.77797E+13,4,2007,00:00.0
16848,ColonialVoice,7.77742E+13,8,2008,00:00.0
16849,SuperiorCard,3.33324E+13,9,2006,00:00.0
16850,SuperiorCard,3.33335E+13,7,2005,00:00.0
16851,Vista,1.11186E+13,10,2007,00:00.0
16852,Vista,1.11127E+13,8,2005,00:00.0
16853,SuperiorCard,3.33386E+13,5,2005,00:00.0
16854,SuperiorCard,3.33317E+13,9,2006,00:00.0
16855,SuperiorCard,3.33333E+13,11,2008,00:00.0
16856,Vista,1.1114E+13,1,2008,00:00.0
16857,SuperiorCard,3.33369E+13,6,2007,00:00.0
16859,ColonialVoice,7.77774E+13,9,2008,00:00.0
16860,Vista,1.11145E+13,12,2007,00:00.0
16861,Distinguish,5.55519E+13,5,2006,00:00.0
16862,SuperiorCard,3.33383E+13,10,2006,00:00.0
16863,SuperiorCard,3.33329E+13,6,2008,00:00.0
16864,SuperiorCard,3.33332E+13,9,2008,00:00.0
16865,Distinguish,5.55542E+13,1,2006,00:00.0
16866,Distinguish,5.55558E+13,6,2006,00:00.0
16867,ColonialVoice,7.77758E+13,10,2008,00:00.0
16868,ColonialVoice,7.77783E+13,5,2007,00:00.0
16869,SuperiorCard,3.33385E+13,10,2007,00:00.0
16871,ColonialVoice,7.77737E+13,6,2008,00:00.0
16872,SuperiorCard,3.33358E+13,6,2005,00:00.0
16873,Distinguish,5.55511E+13,4,2005,00:00.0
16874,SuperiorCard,3.3335E+13,12,2006,00:00.0
16875,SuperiorCard,3.33349E+13,12,2007,00:00.0
16876,Vista,1.11122E+13,1,2005,00:00.0
16877,ColonialVoice,7.77783E+13,3,2005,00:00.0
16878,Distinguish,5.55589E+13,7,2005,00:00.0
16879,SuperiorCard,3.33316E+13,4,2008,00:00.0
16880,Distinguish,5.55597E+13,4,2008,00:00.0
16881,Distinguish,5.55554E+13,6,2007,00:00.0
16882,ColonialVoice,7.77737E+13,12,2008,00:00.0
16883,SuperiorCard,3.3334E+13,5,2006,00:00.0
16884,Vista,1.11176E+13,11,2006,00:00.0
16885,Distinguish,5.55517E+13,4,2005,00:00.0
16886,SuperiorCard,3.33346E+13,11,2005,00:00.0
16887,SuperiorCard,3.33352E+13,5,2006,00:00.0
16888,SuperiorCard,3.33398E+13,1,2007,00:00.0
16889,Vista,1.1116E+13,6,2008,00:00.0
16890,SuperiorCard,3.33331E+13,6,2005,00:00.0
16891,Vista,1.11134E+13,8,2008,00:00.0
16892,SuperiorCard,3.33393E+13,4,2007,00:00.0
16893,Distinguish,5.55569E+13,8,2008,00:00.0
16894,ColonialVoice,7.7777E+13,2,2005,00:00.0
16895,SuperiorCard,3.33335E+13,2,2008,00:00.0
16896,Distinguish,5.55513E+13,10,2007,00:00.0
16897,Distinguish,5.55596E+13,12,2007,00:00.0
16898,Distinguish,5.55513E+13,8,2005,00:00.0
16899,Vista,1.11165E+13,5,2006,00:00.0
16900,ColonialVoice,7.77731E+13,6,2005,00:00.0
16901,Distinguish,5.55576E+13,4,2006,00:00.0
16902,Distinguish,5.55595E+13,4,2005,00:00.0
16903,Vista,1.11145E+13,6,2005,00:00.0
16904,ColonialVoice,7.77755E+13,10,2008,00:00.0
16905,Distinguish,5.55587E+13,6,2006,00:00.0
16906,ColonialVoice,7.77778E+13,11,2007,00:00.0
16907,Distinguish,5.55539E+13,11,2007,00:00.0
16908,SuperiorCard,3.33384E+13,9,2005,00:00.0
16909,SuperiorCard,3.33361E+13,1,2005,00:00.0
16910,Distinguish,5.5553E+13,9,2005,00:00.0
16911,ColonialVoice,7.77724E+13,11,2007,00:00.0
16912,Vista,1.11139E+13,5,2008,00:00.0
16913,SuperiorCard,3.33327E+13,9,2006,00:00.0
16914,Distinguish,5.5559E+13,9,2006,00:00.0
16915,SuperiorCard,3.33381E+13,12,2008,00:00.0
16916,ColonialVoice,7.77713E+13,3,2006,00:00.0
16917,Distinguish,5.5557E+13,11,2008,00:00.0
16918,SuperiorCard,3.33377E+13,9,2008,00:00.0
16919,Distinguish,5.55559E+13,4,2007,00:00.0
16920,Vista,1.11138E+13,9,2006,00:00.0
16921,ColonialVoice,7.7776E+13,7,2006,00:00.0
16922,Distinguish,5.55559E+13,2,2007,00:00.0
16923,ColonialVoice,7.77723E+13,2,2008,00:00.0
16924,ColonialVoice,7.77718E+13,11,2007,00:00.0
16925,SuperiorCard,3.33399E+13,8,2007,00:00.0
16926,ColonialVoice,7.77794E+13,9,2005,00:00.0
16927,SuperiorCard,3.33373E+13,7,2007,00:00.0
16928,SuperiorCard,3.33356E+13,9,2005,00:00.0
16929,ColonialVoice,7.77726E+13,3,2005,00:00.0
16930,Vista,1.11177E+13,8,2008,00:00.0
16931,Vista,1.11184E+13,1,2007,00:00.0
16932,Distinguish,5.55571E+13,3,2007,00:00.0
16933,ColonialVoice,7.77778E+13,7,2008,00:00.0
16934,Distinguish,5.55516E+13,10,2005,00:00.0
16935,Vista,1.11195E+13,1,2005,00:00.0
16936,SuperiorCard,3.3336E+13,8,2006,00:00.0
16937,SuperiorCard,3.33329E+13,9,2006,00:00.0
16938,ColonialVoice,7.77797E+13,10,2005,00:00.0
16939,ColonialVoice,7.77738E+13,6,2007,00:00.0
16940,Distinguish,5.55536E+13,7,2006,00:00.0
16941,Distinguish,5.55593E+13,10,2007,00:00.0
16942,Vista,1.11162E+13,8,2008,00:00.0
16943,Vista,1.11161E+13,5,2007,00:00.0
16944,SuperiorCard,3.33376E+13,6,2007,00:00.0
16945,Vista,1.11146E+13,9,2006,00:00.0
16946,ColonialVoice,7.77769E+13,5,2006,00:00.0
16947,Distinguish,5.55589E+13,12,2008,00:00.0
16948,SuperiorCard,3.33385E+13,1,2008,00:00.0
16949,SuperiorCard,3.33394E+13,6,2005,00:00.0
16950,Distinguish,5.55593E+13,11,2005,00:00.0
16951,Vista,1.11113E+13,9,2008,00:00.0
16952,Vista,1.11152E+13,8,2008,00:00.0
16953,Distinguish,5.55585E+13,10,2007,00:00.0
16954,Distinguish,5.55598E+13,8,2008,00:00.0
16955,Distinguish,5.55579E+13,7,2008,00:00.0
16956,Distinguish,5.5554E+13,11,2005,00:00.0
16957,Vista,1.11177E+13,11,2008,00:00.0
16958,ColonialVoice,7.77715E+13,7,2008,00:00.0
16960,SuperiorCard,3.33353E+13,12,2005,00:00.0
16961,Distinguish,5.55599E+13,4,2007,00:00.0
16962,Distinguish,5.55561E+13,10,2007,00:00.0
16964,Distinguish,5.55528E+13,2,2008,00:00.0
16965,ColonialVoice,7.77779E+13,1,2007,00:00.0
16966,ColonialVoice,7.77796E+13,3,2006,00:00.0
16967,SuperiorCard,3.33367E+13,8,2008,00:00.0
16968,Distinguish,5.5557E+13,8,2007,00:00.0
16969,Vista,1.11198E+13,4,2005,00:00.0
16970,ColonialVoice,7.77719E+13,1,2006,00:00.0
16971,Vista,1.11153E+13,4,2005,00:00.0
16972,Vista,1.11118E+13,10,2008,00:00.0
16973,ColonialVoice,7.77777E+13,12,2006,00:00.0
16974,ColonialVoice,7.77721E+13,3,2005,00:00.0
16975,Vista,1.11161E+13,4,2005,00:00.0
16976,Distinguish,5.55577E+13,8,2006,00:00.0
16977,Vista,1.1119E+13,4,2007,00:00.0
16978,ColonialVoice,7.77779E+13,7,2008,00:00.0
16979,SuperiorCard,3.33346E+13,8,2006,00:00.0
16981,ColonialVoice,7.77755E+13,5,2008,00:00.0
16983,Distinguish,5.55561E+13,12,2008,00:00.0
16984,Vista,1.1119E+13,11,2006,00:00.0
16986,SuperiorCard,3.33321E+13,7,2008,00:00.0
16987,Vista,1.11179E+13,11,2005,00:00.0
16988,ColonialVoice,7.77733E+13,12,2007,00:00.0
16990,ColonialVoice,7.77748E+13,9,2006,00:00.0
16991,Distinguish,5.55575E+13,6,2005,00:00.0
16992,Vista,1.1118E+13,2,2008,00:00.0
16993,ColonialVoice,7.77783E+13,9,2007,00:00.0
16994,Vista,1.11176E+13,10,2006,00:00.0
16995,Distinguish,5.55572E+13,6,2006,00:00.0
16996,Vista,1.11116E+13,4,2008,00:00.0
16997,Vista,1.11117E+13,2,2006,00:00.0
16998,SuperiorCard,3.33379E+13,5,2008,00:00.0
16999,SuperiorCard,3.33322E+13,7,2008,00:00.0
17000,SuperiorCard,3.33356E+13,1,2007,00:00.0
17001,Vista,1.11128E+13,6,2007,00:00.0
17002,SuperiorCard,3.3334E+13,2,2005,00:00.0
17003,Distinguish,5.55546E+13,2,2007,00:00.0
17004,Vista,1.11177E+13,9,2007,00:00.0
17005,Distinguish,5.55512E+13,7,2008,00:00.0
17006,SuperiorCard,3.33349E+13,9,2006,00:00.0
17007,ColonialVoice,7.77715E+13,9,2005,00:00.0
17008,ColonialVoice,7.77773E+13,9,2005,00:00.0
17009,ColonialVoice,7.77785E+13,12,2006,00:00.0
17010,Distinguish,5.55562E+13,2,2008,00:00.0
17011,ColonialVoice,7.77768E+13,12,2007,00:00.0
17012,ColonialVoice,7.77711E+13,6,2005,00:00.0
17013,ColonialVoice,7.77793E+13,5,2008,00:00.0
17014,ColonialVoice,7.77762E+13,8,2006,00:00.0
17015,Distinguish,5.55532E+13,2,2006,00:00.0
17016,SuperiorCard,3.33382E+13,1,2008,00:00.0
17017,ColonialVoice,7.77786E+13,1,2005,00:00.0
17018,Vista,1.11192E+13,3,2006,00:00.0
17019,Vista,1.11115E+13,12,2006,00:00.0
17020,ColonialVoice,7.77719E+13,3,2006,00:00.0
17021,Vista,1.11177E+13,2,2008,00:00.0
17022,Distinguish,5.55586E+13,5,2005,00:00.0
17024,SuperiorCard,3.33317E+13,7,2005,00:00.0
17025,SuperiorCard,3.33386E+13,12,2008,00:00.0
17026,SuperiorCard,3.33372E+13,11,2005,00:00.0
17027,Distinguish,5.55541E+13,12,2006,00:00.0
17028,SuperiorCard,3.33329E+13,10,2006,00:00.0
17030,Vista,1.11133E+13,11,2007,00:00.0
17031,Distinguish,5.55529E+13,8,2005,00:00.0
17032,Distinguish,5.5558E+13,1,2007,00:00.0
17033,Vista,1.11143E+13,7,2007,00:00.0
17034,Distinguish,5.55541E+13,12,2006,00:00.0
17035,Vista,1.11185E+13,2,2006,00:00.0
17036,SuperiorCard,3.33341E+13,3,2005,00:00.0
17037,Vista,1.11163E+13,3,2006,00:00.0
17038,Distinguish,5.5558E+13,5,2008,00:00.0
17039,Distinguish,5.55568E+13,6,2006,00:00.0
17040,ColonialVoice,7.77783E+13,7,2007,00:00.0
17041,ColonialVoice,7.77744E+13,2,2007,00:00.0
17042,SuperiorCard,3.33338E+13,4,2005,00:00.0
17043,ColonialVoice,7.77788E+13,10,2008,00:00.0
17044,Distinguish,5.55514E+13,6,2006,00:00.0
17045,Distinguish,5.55599E+13,3,2006,00:00.0
17046,Distinguish,5.55558E+13,6,2006,00:00.0
17047,Distinguish,5.55568E+13,3,2005,00:00.0
17050,Vista,1.11178E+13,10,2005,00:00.0
17051,Vista,1.11146E+13,1,2006,00:00.0
17052,ColonialVoice,7.77748E+13,4,2006,00:00.0
17053,Vista,1.11136E+13,2,2005,00:00.0
17054,Vista,1.11139E+13,11,2005,00:00.0
17055,Distinguish,5.55597E+13,8,2005,00:00.0
17056,ColonialVoice,7.77777E+13,6,2008,00:00.0
17057,ColonialVoice,7.77776E+13,10,2008,00:00.0
17058,ColonialVoice,7.77733E+13,2,2008,00:00.0
17059,Vista,1.11147E+13,6,2007,00:00.0
17060,SuperiorCard,3.3337E+13,9,2007,00:00.0
17061,ColonialVoice,7.77788E+13,10,2008,00:00.0
17062,SuperiorCard,3.33343E+13,10,2006,00:00.0
17064,Distinguish,5.55552E+13,11,2006,00:00.0
17065,Distinguish,5.55586E+13,4,2006,00:00.0
17066,Distinguish,5.55571E+13,1,2007,00:00.0
17067,ColonialVoice,7.77797E+13,6,2007,00:00.0
17068,SuperiorCard,3.33378E+13,8,2005,00:00.0
17069,Vista,1.11191E+13,4,2005,00:00.0
17070,Distinguish,5.55527E+13,2,2007,00:00.0
17071,Vista,1.11154E+13,6,2007,00:00.0
17072,SuperiorCard,3.33311E+13,3,2008,00:00.0
17073,Distinguish,5.55538E+13,6,2005,00:00.0
17074,SuperiorCard,3.33368E+13,9,2005,00:00.0
17075,ColonialVoice,7.77754E+13,6,2005,00:00.0
17076,ColonialVoice,7.7775E+13,12,2005,00:00.0
17077,ColonialVoice,7.77799E+13,5,2008,00:00.0
17078,Distinguish,5.5553E+13,11,2006,00:00.0
17079,Vista,1.11179E+13,10,2007,00:00.0
17080,Distinguish,5.55539E+13,3,2006,00:00.0
17081,SuperiorCard,3.3339E+13,5,2006,00:00.0
17082,SuperiorCard,3.33381E+13,1,2007,00:00.0
17083,Distinguish,5.55546E+13,10,2007,00:00.0
17084,ColonialVoice,7.77738E+13,4,2007,00:00.0
17085,ColonialVoice,7.77718E+13,4,2005,00:00.0
17086,ColonialVoice,7.77756E+13,10,2006,00:00.0
17087,ColonialVoice,7.77782E+13,10,2008,00:00.0
17088,SuperiorCard,3.33363E+13,6,2007,00:00.0
17089,ColonialVoice,7.77755E+13,8,2005,00:00.0
17090,SuperiorCard,3.33316E+13,2,2006,00:00.0
17091,ColonialVoice,7.77734E+13,8,2008,00:00.0
17092,ColonialVoice,7.77775E+13,5,2006,00:00.0
17093,Distinguish,5.55525E+13,9,2005,00:00.0
17094,Vista,1.11147E+13,9,2008,00:00.0
17095,ColonialVoice,7.77793E+13,8,2005,00:00.0
17096,Distinguish,5.55555E+13,1,2005,00:00.0
17097,Distinguish,5.55531E+13,3,2007,00:00.0
17098,SuperiorCard,3.3335E+13,1,2007,00:00.0
17099,SuperiorCard,3.33398E+13,10,2007,00:00.0
17100,SuperiorCard,3.33365E+13,4,2006,00:00.0
17101,Distinguish,5.55593E+13,3,2007,00:00.0
17102,SuperiorCard,3.33338E+13,1,2005,00:00.0
17103,Distinguish,5.55542E+13,1,2008,00:00.0
17104,SuperiorCard,3.33333E+13,1,2008,00:00.0
17105,Distinguish,5.55566E+13,10,2006,00:00.0
17106,Distinguish,5.55523E+13,1,2007,00:00.0
17107,Distinguish,5.55549E+13,7,2008,00:00.0
17108,ColonialVoice,7.77743E+13,5,2007,00:00.0
17109,Distinguish,5.55544E+13,2,2006,00:00.0
17110,Vista,1.11188E+13,5,2007,00:00.0
17111,ColonialVoice,7.77773E+13,2,2006,00:00.0
17112,SuperiorCard,3.33325E+13,4,2007,00:00.0
17113,Vista,1.11155E+13,12,2007,00:00.0
17114,Vista,1.11127E+13,9,2008,00:00.0
17115,Vista,1.11199E+13,2,2006,00:00.0
17116,Distinguish,5.55558E+13,10,2005,00:00.0
17117,Vista,1.11123E+13,8,2005,00:00.0
17119,ColonialVoice,7.77775E+13,4,2007,00:00.0
17120,Distinguish,5.55511E+13,4,2006,00:00.0
17121,ColonialVoice,7.77747E+13,5,2008,00:00.0
17122,Vista,1.1113E+13,2,2007,00:00.0
17123,Distinguish,5.55547E+13,12,2006,00:00.0
17124,SuperiorCard,3.33334E+13,12,2007,00:00.0
17125,Distinguish,5.55562E+13,4,2005,00:00.0
17126,ColonialVoice,7.7775E+13,12,2005,00:00.0
17127,Vista,1.11197E+13,3,2008,00:00.0
17128,SuperiorCard,3.33329E+13,3,2006,00:00.0
17129,SuperiorCard,3.33368E+13,12,2005,00:00.0
17130,Vista,1.11178E+13,6,2005,00:00.0
17131,Distinguish,5.55571E+13,12,2006,00:00.0
17132,ColonialVoice,7.77761E+13,11,2007,00:00.0
17133,Vista,1.11133E+13,11,2007,00:00.0
17134,ColonialVoice,7.77742E+13,9,2008,00:00.0
17135,Distinguish,5.55521E+13,9,2006,00:00.0
17136,ColonialVoice,7.77733E+13,7,2006,00:00.0
17137,ColonialVoice,7.7775E+13,7,2005,00:00.0
17138,ColonialVoice,7.77727E+13,12,2008,00:00.0
17139,ColonialVoice,7.77755E+13,7,2007,00:00.0
17140,Vista,1.11171E+13,8,2005,00:00.0
17141,Vista,1.11189E+13,10,2007,00:00.0
17142,SuperiorCard,3.33314E+13,6,2008,00:00.0
17143,SuperiorCard,3.3339E+13,4,2008,00:00.0
17144,ColonialVoice,7.7773E+13,4,2006,00:00.0
17145,SuperiorCard,3.33376E+13,8,2006,00:00.0
17146,Distinguish,5.55571E+13,3,2006,00:00.0
17147,SuperiorCard,3.33388E+13,6,2008,00:00.0
17148,Vista,1.11147E+13,8,2008,00:00.0
17149,SuperiorCard,3.33394E+13,4,2008,00:00.0
17150,Distinguish,5.5557E+13,8,2007,00:00.0
17151,SuperiorCard,3.33343E+13,5,2008,00:00.0
17152,Distinguish,5.55589E+13,10,2005,00:00.0
17154,Vista,1.11189E+13,1,2005,00:00.0
17155,Vista,1.11126E+13,2,2008,00:00.0
17156,Distinguish,5.55573E+13,7,2006,00:00.0
17157,Distinguish,5.55555E+13,8,2005,00:00.0
17158,Vista,1.11153E+13,8,2005,00:00.0
17159,ColonialVoice,7.77797E+13,10,2005,00:00.0
17160,Distinguish,5.55539E+13,6,2007,00:00.0
17161,ColonialVoice,7.77735E+13,6,2005,00:00.0
17162,ColonialVoice,7.77765E+13,6,2007,00:00.0
17163,Distinguish,5.55532E+13,8,2006,00:00.0
17164,ColonialVoice,7.77777E+13,1,2008,00:00.0
17165,ColonialVoice,7.7771E+13,10,2006,00:00.0
17166,Vista,1.11111E+13,10,2008,00:00.0
17167,Vista,1.11135E+13,1,2005,00:00.0
17168,Distinguish,5.55512E+13,4,2008,00:00.0
17169,SuperiorCard,3.33359E+13,2,2006,00:00.0
17170,SuperiorCard,3.33344E+13,10,2005,00:00.0
17171,Distinguish,5.55559E+13,3,2008,00:00.0
17172,Vista,1.11145E+13,4,2007,00:00.0
17173,SuperiorCard,3.33391E+13,12,2006,00:00.0
17174,Vista,1.11151E+13,11,2005,00:00.0
17175,Distinguish,5.55549E+13,12,2007,00:00.0
17176,Vista,1.11126E+13,3,2008,00:00.0
17177,Distinguish,5.55556E+13,11,2008,00:00.0
17178,SuperiorCard,3.33386E+13,3,2007,00:00.0
17179,ColonialVoice,7.77734E+13,4,2007,00:00.0
17180,ColonialVoice,7.77726E+13,1,2005,00:00.0
17182,ColonialVoice,7.77792E+13,5,2005,00:00.0
17183,Distinguish,5.55598E+13,11,2008,00:00.0
17184,Vista,1.112E+13,7,2008,00:00.0
17185,ColonialVoice,7.77792E+13,11,2008,00:00.0
17186,SuperiorCard,3.33356E+13,2,2007,00:00.0
17187,Distinguish,5.55528E+13,6,2005,00:00.0
17188,SuperiorCard,3.33316E+13,2,2008,00:00.0
17189,SuperiorCard,3.33391E+13,4,2007,00:00.0
17190,ColonialVoice,7.7774E+13,9,2005,00:00.0
17191,Distinguish,5.5559E+13,3,2008,00:00.0
17192,ColonialVoice,7.77721E+13,6,2005,00:00.0
17193,ColonialVoice,7.77789E+13,12,2006,00:00.0
17194,Distinguish,5.55592E+13,6,2007,00:00.0
17195,ColonialVoice,7.77774E+13,12,2006,00:00.0
17196,SuperiorCard,3.33382E+13,1,2007,00:00.0
17197,ColonialVoice,7.77718E+13,3,2005,00:00.0
17198,SuperiorCard,3.33366E+13,9,2007,00:00.0
17199,SuperiorCard,3.3336E+13,7,2005,00:00.0
17200,ColonialVoice,7.77744E+13,7,2005,00:00.0
17201,ColonialVoice,7.77774E+13,5,2005,00:00.0
17202,ColonialVoice,7.77798E+13,8,2008,00:00.0
17203,Distinguish,5.55536E+13,1,2006,00:00.0
17204,SuperiorCard,3.33339E+13,2,2008,00:00.0
17206,Vista,1.11119E+13,7,2005,00:00.0
17207,ColonialVoice,7.77749E+13,9,2006,00:00.0
17208,Vista,1.11183E+13,11,2008,00:00.0
17209,Vista,1.11148E+13,2,2006,00:00.0
17210,Vista,1.11142E+13,6,2006,00:00.0
17211,SuperiorCard,3.33382E+13,4,2005,00:00.0
17212,SuperiorCard,3.33368E+13,3,2006,00:00.0
17213,ColonialVoice,7.77743E+13,6,2005,00:00.0
17214,SuperiorCard,3.33379E+13,8,2007,00:00.0
17215,Distinguish,5.55513E+13,6,2005,00:00.0
17216,Distinguish,5.5553E+13,8,2008,00:00.0
17217,Distinguish,5.55523E+13,12,2007,00:00.0
17218,ColonialVoice,7.77724E+13,8,2006,00:00.0
17219,Distinguish,5.55561E+13,2,2005,00:00.0
17220,Vista,1.11178E+13,7,2008,00:00.0
17221,SuperiorCard,3.33383E+13,4,2007,00:00.0
17222,Vista,1.11182E+13,5,2006,00:00.0
17223,ColonialVoice,7.77771E+13,7,2005,00:00.0
17224,SuperiorCard,3.33356E+13,12,2007,00:00.0
17225,ColonialVoice,7.77751E+13,7,2007,00:00.0
17226,SuperiorCard,3.33397E+13,11,2007,00:00.0
17227,SuperiorCard,3.33395E+13,7,2006,00:00.0
17228,SuperiorCard,3.33361E+13,7,2006,00:00.0
17229,ColonialVoice,7.77723E+13,2,2005,00:00.0
17230,Vista,1.11124E+13,2,2007,00:00.0
17231,SuperiorCard,3.33394E+13,8,2005,00:00.0
17232,Distinguish,5.55591E+13,1,2005,00:00.0
17233,SuperiorCard,3.33338E+13,9,2005,00:00.0
17234,ColonialVoice,7.77778E+13,10,2008,00:00.0
17235,Vista,1.11149E+13,3,2005,00:00.0
17236,ColonialVoice,7.77726E+13,1,2007,00:00.0
17237,ColonialVoice,7.7776E+13,1,2006,00:00.0
17239,ColonialVoice,7.77789E+13,1,2006,00:00.0
17240,Vista,1.11172E+13,6,2007,00:00.0
17241,ColonialVoice,7.77735E+13,12,2007,00:00.0
17242,ColonialVoice,7.77747E+13,2,2008,00:00.0
17243,SuperiorCard,3.33397E+13,12,2008,00:00.0
17244,Vista,1.11175E+13,9,2007,00:00.0
17245,Distinguish,5.55548E+13,11,2005,00:00.0
17246,Distinguish,5.55523E+13,4,2006,00:00.0
17247,ColonialVoice,7.77732E+13,4,2005,00:00.0
17248,Vista,1.11178E+13,9,2005,00:00.0
17249,Distinguish,5.55542E+13,5,2007,00:00.0
17250,Vista,1.11174E+13,2,2008,00:00.0
17251,Distinguish,5.55588E+13,3,2005,00:00.0
17252,ColonialVoice,7.77787E+13,8,2008,00:00.0
17253,SuperiorCard,3.33361E+13,5,2008,00:00.0
17254,ColonialVoice,7.77714E+13,6,2005,00:00.0
17255,Distinguish,5.55539E+13,9,2005,00:00.0
17256,Vista,1.11123E+13,4,2005,00:00.0
17257,ColonialVoice,7.77734E+13,12,2007,00:00.0
17258,Distinguish,5.55565E+13,6,2008,00:00.0
17259,SuperiorCard,3.33366E+13,4,2005,00:00.0
17260,ColonialVoice,7.77737E+13,7,2008,00:00.0
17261,SuperiorCard,3.33373E+13,4,2008,00:00.0
17262,SuperiorCard,3.33372E+13,5,2008,00:00.0
17263,ColonialVoice,7.77776E+13,6,2005,00:00.0
17264,Distinguish,5.55588E+13,11,2008,00:00.0
17265,Distinguish,5.55515E+13,12,2007,00:00.0
17266,ColonialVoice,7.77724E+13,9,2006,00:00.0
17268,Distinguish,5.55558E+13,10,2005,00:00.0
17269,SuperiorCard,3.33321E+13,6,2007,00:00.0
